====================
Dataset: ml100k-unpopular-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8321951219512196	0.8321951219512196	0.8254718981972429	0.8269141039236478	0.6656415694591729	0.830540827147402	0.832152704135737	0.832152704135737	0.8321951219512196
1	0.8708589607635207	0.8708589607635207	0.8316861081654295	0.8344220572640509	0.6657688229056203	0.8507104984093319	0.8708377518557795	0.8708377518557795	0.8708589607635207
2	0.9049416755037116	0.9049416755037116	0.846150583244963	0.8498621420996819	0.6667656415694592	0.8820148462354188	0.9049204665959703	0.9049204665959703	0.9049416755037116
5	0.9730858960763522	0.9730858960763522	0.8947613997879109	0.8994485683987274	0.6776033934252386	0.9499257688229056	0.9730858960763522	0.9730858960763522	0.9730858960763522
10	0.999915164369035	0.999915164369035	0.9139978791092259	0.9197030752916225	0.6859172852598092	0.9920042417815482	0.999915164369035	0.999915164369035	0.999915164369035
20	1.0	1.0	0.9522163308589608	0.958409331919406	0.7135312831389183	1.0	1.0	1.0	1.0
50	1.0	1.0	0.9952916224814421	0.9969247083775186	0.7254718981972429	1.0	1.0	1.0	1.0
100	1.0	1.0	0.9987698833510074	0.9995334040296925	0.7264050901378578	1.0	1.0	1.0	1.0
200	1.0	1.0	0.9999363732767762	0.9999575821845175	0.7267020148462354	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.7775609756097562	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.9059809119830329	1.0	1.0	1.0	1.0
1682	1.0	1.0	1.0	1.0	0.9996818663838812	1.0	1.0	1.0	1.0

