fold	target size	expected intersection ratio in top n
3	50	0.18636330520774522
3	1	0.9744024442580949
5	50	0.18647274147642248
3	2	0.967720977927578
2	50	0.1864442158356
1	50	0.18627845214580918
4	50	0.18643898073818008
5	2	0.9665922531371839
3	0	0.979169268423807
3	500	0.02030221438427105
1	2	0.9669623238239797
4	2	0.9684549412521439
3	20	0.4206649179764604
3	100	0.09726604823629645
3	1000	0.01019966294974211
1	1	0.9738634584456832
5	100	0.09724458351941297
1	100	0.09720705176739948
2	100	0.09721308929396769
3	10	0.7317927340248399
4	10	0.7319583353389477
4	100	0.09721694457990601
5	10	0.731102136536463
3	5	0.9306634125977644
1	500	0.020274352623000494
4	500	0.020323693932170105
1	1000	0.01019940046315897
4	5	0.9307640074053065
5	20	0.42025752666708965
1	0	0.9787531724888973
3	200	0.0499633183240499
2	20	0.4204379913622091
1	20	0.41989573110323525
4	1000	0.010199754072954042
5	5	0.9280970370730736
1	10	0.7286687894388293
5	500	0.020312371806158393
2	500	0.02033885442394389
5	1	0.9736455201263272
4	1	0.9745004917179134
4	0	0.9795091854001244
5	200	0.04994889995874301
5	1000	0.01019924166927048
4	20	0.42089094016262774
2	1000	0.010199526338719647
4	200	0.04992270666036985
5	0	0.9784445883552683
1	5	0.9292143568511039
2	2	0.9670743318290702
2	200	0.04983930528249184
2	1	0.9741907653800692
2	0	0.9790848039854408
2	5	0.9293275117830112
1	200	0.049891994196327887
2	10	0.7313167602375343
